TradeDate,Node,HE,DA_LMP,DA_MCC,DA_MLC,RT_LMP,Region,Planned,Actual,Outage
10/15/2015,ALTE.ALTE,16,30.19,-9.29,0.62,23.95,North,16594,16409,5610
10/15/2015,ALTE.ALTE,17,29.57,-9.52,0.61,25.39,North,16468,16254,5610
10/15/2015,ALTE.ALTE,18,28.54,-5.76,0.53,20.86,North,16460,16201,5540
10/15/2015,ALTE.ALTE,19,38.01,-0.58,0.66,25.25,North,16789,16522,5540
10/15/2015,ALTE.ALTE,20,30.08,-2.13,0.56,23.51,North,17195,17056,5540
10/15/2015,ALTE.ALTE,21,27.03,-0.4,0.92,19.83,North,16890,16619,5540
10/15/2015,ALTE.ALTE,22,24.26,0.45,0.73,19.4,North,16094,15815,5540
10/15/2015,ALTE.ALTE,23,20.85,-0.63,0.56,19.78,North,14999,14779,5540
10/15/2015,ALTE.ALTE,24,18.48,-1.8,0.6,19.58,North,14124,13925,5590
10/16/2015,ALTE.ALTE,1,19.37,-0.4,0.64,19.83,North,13519,13390,5590
10/16/2015,ALTE.ALTE,2,17.68,-1.46,0.27,18.45,North,13141,13044,5590
10/16/2015,ALTE.ALTE,3,16.91,-1.71,0.21,18.27,North,12964,12807,5590
10/16/2015,ALTE.ALTE,4,17.59,-1.11,0.23,18.65,North,12954,12775,5590
10/16/2015,ALTE.ALTE,5,21.34,-0.46,0.92,18.45,North,13240,13079,5590
10/16/2015,ALTE.ALTE,6,28.03,0.49,0.55,23.09,North,14188,13972,5590
10/16/2015,ALTE.ALTE,7,34.23,0.58,1.35,26.68,North,15934,15574,5590
10/16/2015,ALTE.ALTE,8,30.52,-0.43,0.77,26.17,North,16941,16516,5590
10/16/2015,ALTE.ALTE,9,29.64,-0.49,0.99,34.94,North,17042,16712,5410
10/16/2015,ALTE.ALTE,10,29.35,-1.15,0.82,25.17,North,17011,16860,5410
10/16/2015,ALTE.ALTE,11,29.06,-0.93,0.99,25.58,North,17008,16985,5410
10/16/2015,ALTE.ALTE,12,29.35,0.48,0.39,25.72,North,16920,16868,5410
10/16/2015,ALTE.ALTE,13,28.27,0.28,0.38,25.1,North,16695,16714,4740
10/16/2015,ALTE.ALTE,14,28.44,-1.06,0.66,24.62,North,16517,16563,4740
10/16/2015,ALTE.ALTE,15,27.74,-2.57,0.44,24.1,North,16313,16393,5300
10/16/2015,ALTE.ALTE,16,28.71,-3.53,0.94,23.76,North,16090,16057,5300
10/16/2015,ALTE.ALTE,17,27.5,-4.32,0.95,23.58,North,15997,15881,5300
10/16/2015,ALTE.ALTE,18,28.24,-2.06,0.9,24.82,North,16007,15896,5220
10/16/2015,ALTE.ALTE,19,32.21,-0.69,0.62,26.54,North,16279,16281,5150
10/16/2015,ALTE.ALTE,20,30.27,-0.82,0.58,27.69,North,16587,16644,5150
10/16/2015,ALTE.ALTE,21,27.87,0.41,0.57,26.39,North,16301,16274,5150
10/16/2015,ALTE.ALTE,22,24.92,0.2,0.42,25.29,North,15733,15735,5150
10/16/2015,ALTE.ALTE,23,23.48,0.33,0.35,23.78,North,14900,14880,5080
10/16/2015,ALTE.ALTE,24,22.01,-0.05,0.33,22.97,North,14079,14114,4790
10/17/2015,ALTE.ALTE,1,22.72,-0.53,0.48,23.19,North,13500,13601,4790
10/17/2015,ALTE.ALTE,2,22.19,-0.54,0.6,22.71,North,13088,13176,4790
10/17/2015,ALTE.ALTE,3,21.18,-0.45,0.37,20.72,North,12858,12944,4790
10/17/2015,ALTE.ALTE,4,21.03,-0.44,0.36,21.4,North,12778,12782,4790
10/17/2015,ALTE.ALTE,5,21.55,-0.28,0.37,21.66,North,12855,12937,4790
10/17/2015,ALTE.ALTE,6,23.13,-0.17,0.22,22.19,North,13237,13307,4790
10/17/2015,ALTE.ALTE,7,26.24,-0.68,0.97,22.94,North,13982,13941,4790
10/17/2015,ALTE.ALTE,8,26.89,-1.31,0.52,23.8,North,14770,14608,4790
10/17/2015,ALTE.ALTE,9,28.99,-1.63,0.56,24.67,North,15259,15145,4790
10/17/2015,ALTE.ALTE,10,28.82,-1.98,0.57,25.13,North,15422,15500,4790
10/17/2015,ALTE.ALTE,11,27.71,-1.79,0.54,24.96,North,15444,15546,4790
10/17/2015,ALTE.ALTE,12,26.52,-1.51,0.52,24.71,North,15305,15370,4790
10/17/2015,ALTE.ALTE,13,25.67,-0.82,0.38,24.42,North,15028,15074,4790
10/17/2015,ALTE.ALTE,14,25.27,-0.56,0.74,24.49,North,14741,14865,4790
10/17/2015,ALTE.ALTE,15,24.96,-0.33,0.47,23.76,North,14509,14641,4790
10/17/2015,ALTE.ALTE,16,25.25,-0.55,0.47,23.42,North,14361,14487,4790
10/17/2015,ALTE.ALTE,17,25.41,-0.71,0.48,22.36,North,14409,14534,4790
10/17/2015,ALTE.ALTE,18,26.48,-0.99,0.79,19.64,North,14670,14603,4790
10/17/2015,ALTE.ALTE,19,30.64,-1.06,0.44,29.95,North,15171,15095,4790
10/17/2015,ALTE.ALTE,20,27.49,-1.2,0.67,18.3,North,15544,15498,4790
10/17/2015,ALTE.ALTE,21,25.06,-0.51,0.48,17.08,North,15284,15239,4790
10/17/2015,ALTE.ALTE,22,24.26,0.88,0.59,21.19,North,14822,14728,4790
10/17/2015,ALTE.ALTE,23,21.89,0.17,0.53,18.15,North,14144,14071,4790
10/17/2015,ALTE.ALTE,24,21.04,0,0.65,17.22,North,13516,13422,5170
10/18/2015,ALTE.ALTE,1,19.32,-1.74,0.28,12.34,North,12917,12870,5170
10/18/2015,ALTE.ALTE,2,18.1,-2.72,0.47,15.21,North,12556,12554,5170
10/18/2015,ALTE.ALTE,3,17.22,-3.14,0.47,14.76,North,12383,12372,5170
10/18/2015,ALTE.ALTE,4,16.36,-3.8,0.45,5.55,North,12321,12270,5170
10/18/2015,ALTE.ALTE,5,18.16,-2.28,0.46,15.08,North,12360,12340,5170
10/18/2015,ALTE.ALTE,6,20.91,-0.08,0.46,17.49,North,12618,12555,5170
10/18/2015,ALTE.ALTE,7,23.13,1.11,0.5,16.56,North,13183,13137,5170
10/18/2015,ALTE.ALTE,8,23.88,0.16,0.3,14.56,North,13723,13743,5170
10/18/2015,ALTE.ALTE,9,25.29,0.48,0.58,22.78,North,14174,14168,5170
10/18/2015,ALTE.ALTE,10,26.04,1.23,0.4,22.27,North,14435,14371,5170
10/18/2015,ALTE.ALTE,11,25.7,1.81,0.46,15.13,North,14601,14401,5170
10/18/2015,ALTE.ALTE,12,24.85,2,0.37,13.17,North,14653,14392,5170
10/18/2015,ALTE.ALTE,13,23.44,1.16,0.6,10.48,North,14650,14420,5170
10/18/2015,ALTE.ALTE,14,23.85,2.31,0.61,16.65,North,14585,14358,5170
10/18/2015,ALTE.ALTE,15,23.15,1.53,0.74,12.21,North,14471,14201,5170
10/18/2015,ALTE.ALTE,16,23.28,1.53,0.74,14.74,North,14402,14155,5170
10/18/2015,ALTE.ALTE,17,23.65,1.49,0.71,12.06,North,14489,14318,5170
10/18/2015,ALTE.ALTE,18,26.24,1.92,1.17,16.31,North,14921,14624,5180
10/18/2015,ALTE.ALTE,19,31.73,0.62,1.06,32.63,North,15614,15221,5240
10/18/2015,ALTE.ALTE,20,27.16,-0.88,1.18,18,North,16019,15870,5240
10/18/2015,ALTE.ALTE,21,24.51,0.54,0.98,14.67,North,15612,15447,5240
10/18/2015,ALTE.ALTE,22,22.57,1.95,0.48,11.93,North,14891,14628,5240
10/18/2015,ALTE.ALTE,23,19.06,0.57,0.3,10.38,North,13914,13688,5240
10/18/2015,ALTE.ALTE,24,17.31,-1.02,0.84,12.65,North,13163,12918,5150
10/19/2015,ALTE.ALTE,1,11.61,-4.71,0.16,20.25,North,12561,12462,5150
10/19/2015,ALTE.ALTE,2,12.09,-4.04,0.43,14.4,North,12323,12165,5150
10/19/2015,ALTE.ALTE,3,11.29,-4.57,0.41,15.79,North,12238,12082,5150
10/19/2015,ALTE.ALTE,4,10.38,-5.57,0.13,13.95,North,12263,12150,5150
10/19/2015,ALTE.ALTE,5,14.06,-4.73,0.48,8.12,North,12607,12508,5150
10/19/2015,ALTE.ALTE,6,22.13,-5.78,0.91,27.03,North,13676,13532,5150
10/19/2015,ALTE.ALTE,7,25.38,-8.26,1.06,25.1,North,15586,15324,5420
10/19/2015,ALTE.ALTE,8,25.41,-4.64,1.05,21.95,North,16700,16496,5420
10/19/2015,ALTE.ALTE,9,25.57,-3.36,1.01,21.61,North,16855,16656,5420
10/19/2015,ALTE.ALTE,10,25.72,-3.76,0.86,28.41,North,16989,16718,5420
10/19/2015,ALTE.ALTE,11,25.31,-3.26,0.84,22.66,North,17181,16938,5420
10/19/2015,ALTE.ALTE,12,24.94,-0.62,0.76,22.57,North,17266,17080,5420
10/19/2015,ALTE.ALTE,13,24.2,-0.74,1,22.05,North,17286,17033,5270
10/19/2015,ALTE.ALTE,14,25.12,-0.53,0.91,24.63,North,17382,17113,5270
10/19/2015,ALTE.ALTE,15,24.32,-0.59,0.72,21.01,North,17371,16942,5270
10/19/2015,ALTE.ALTE,16,24.4,-0.66,0.6,23.43,North,17303,16896,5270
10/19/2015,ALTE.ALTE,17,24.77,-0.76,0.61,23.7,North,17275,16858,5270
10/19/2015,ALTE.ALTE,18,25.67,-0.88,1.07,22.22,North,17319,16782,5270
10/19/2015,ALTE.ALTE,19,33.87,-0.82,1.38,27.84,North,17605,17133,5270
10/19/2015,ALTE.ALTE,20,29.83,-1.15,1.25,22.08,North,17734,17412,5270
10/19/2015,ALTE.ALTE,21,25.45,-0.86,0.74,19.72,North,17221,16862,5270
10/19/2015,ALTE.ALTE,22,23.87,0.68,0.7,16.45,North,16398,15921,5270
10/19/2015,ALTE.ALTE,23,22.79,3.28,0.57,13.7,North,15244,14749,5270
10/19/2015,ALTE.ALTE,24,20.87,2.57,0.48,19.36,North,14197,13839,5540
10/20/2015,ALTE.ALTE,1,18.01,-1.47,0.89,19.52,North,13402,13242,5540
10/20/2015,ALTE.ALTE,2,16.29,-2.07,0.47,19.66,North,12964,12782,5540
10/20/2015,ALTE.ALTE,3,15.9,-1.57,0.16,19.3,North,12730,12544,5540
10/20/2015,ALTE.ALTE,4,16,-1.99,0.17,20.12,North,12669,12462,5540
10/20/2015,ALTE.ALTE,5,18.6,-1.99,0.79,20.02,North,12933,12691,5540
10/20/2015,ALTE.ALTE,6,27.21,0.85,0.92,20.94,North,13895,13593,5540
10/20/2015,ALTE.ALTE,7,32.79,1.18,1.15,25.65,North,15708,15337,5630
10/20/2015,ALTE.ALTE,8,29.65,0.83,1.18,23.6,North,16755,16447,6070
10/20/2015,ALTE.ALTE,9,28.64,0.44,1.11,20.91,North,16804,16452,6120
10/20/2015,ALTE.ALTE,10,29.9,0.63,1.14,24.74,North,16903,16632,6120
10/20/2015,ALTE.ALTE,11,30.52,0.46,1.18,25.54,North,17100,16814,6070
10/20/2015,ALTE.ALTE,12,31.54,1.11,1.33,27.71,North,17194,16936,6070
10/20/2015,ALTE.ALTE,13,32.21,0.82,1.38,29.41,North,17219,16989,6120
10/20/2015,ALTE.ALTE,14,33,0.88,1.12,30.66,North,17281,17076,6120
10/20/2015,ALTE.ALTE,15,32.02,0.75,1.1,29.92,North,17233,16954,6070
10/20/2015,ALTE.ALTE,16,32.23,0.36,1.11,26.33,North,17135,16819,6070
10/20/2015,ALTE.ALTE,17,31.26,0.53,0.88,27.56,North,17105,16787,6070
10/20/2015,ALTE.ALTE,18,31.92,0.52,1.1,24.87,North,17073,16846,6070
10/20/2015,ALTE.ALTE,19,40.09,0.95,1.48,22.07,North,17266,17148,6070
10/20/2015,ALTE.ALTE,20,30.94,-0.57,0.66,22.64,North,17409,17359,6070
10/20/2015,ALTE.ALTE,21,28.43,0.02,0.97,21.51,North,17027,16855,6070
10/20/2015,ALTE.ALTE,22,25.33,0.36,1.02,18.7,North,16165,15975,6070
10/20/2015,ALTE.ALTE,23,21.1,-1.18,0.59,15.54,North,14991,14798,6070
10/20/2015,ALTE.ALTE,24,20.9,-0.22,0.52,17.18,North,14017,13840,6080
10/21/2015,ALTE.ALTE,1,18.37,-1.57,0.66,18.83,North,13294,13237,6070
10/21/2015,ALTE.ALTE,2,17.33,-1.79,0.48,20.32,North,12854,12796,6080
10/21/2015,ALTE.ALTE,3,16.32,-2.19,0.41,20.45,North,12646,12626,6080
10/21/2015,ALTE.ALTE,4,16.06,-2.66,0.41,20.97,North,12605,12533,6080
10/21/2015,ALTE.ALTE,5,17.67,-3.13,0.87,23.1,North,12884,12937,6080
10/21/2015,ALTE.ALTE,6,24.07,-2.6,1.06,41.93,North,13866,13872,6080
10/21/2015,ALTE.ALTE,7,31.84,1.31,0.79,37.77,North,15689,15678,6350
10/21/2015,ALTE.ALTE,8,28.27,0.08,1.16,32.06,North,16753,16717,6350
10/21/2015,ALTE.ALTE,9,25.79,-2.62,1.16,23.54,North,16753,16619,6540
10/21/2015,ALTE.ALTE,10,25.77,-3.43,1.14,26.11,North,16844,16765,6540
10/21/2015,ALTE.ALTE,11,26.31,-3.17,1.2,23.43,North,17028,16869,6540
10/21/2015,ALTE.ALTE,12,26.8,-3.35,1.14,24.35,North,17106,16920,6350
10/21/2015,ALTE.ALTE,13,28.36,-3.46,1.42,26.16,North,17118,16969,6540
10/21/2015,ALTE.ALTE,14,29.35,-3.91,1.49,25.18,North,17157,16971,6540
10/21/2015,ALTE.ALTE,15,27.59,-4.29,1.18,22.43,North,17071,16806,6350
10/21/2015,ALTE.ALTE,16,28.59,-3.28,1.19,21.62,North,16896,16664,6080
10/21/2015,ALTE.ALTE,17,29.15,-2.64,0.41,21.36,North,16826,16566,6000
10/21/2015,ALTE.ALTE,18,29.57,-3.76,0.69,19.28,North,16862,16447,6000
10/21/2015,ALTE.ALTE,19,37.43,-6.66,1.78,28.35,North,17176,16784,6000
10/21/2015,ALTE.ALTE,20,34.6,0.48,0.71,26.65,North,17339,17016,5560
10/21/2015,ALTE.ALTE,21,28.85,-0.68,1.05,25.48,North,16954,16617,5560
10/21/2015,ALTE.ALTE,22,24.77,-0.2,0.35,23.79,North,16105,15736,5560
10/21/2015,ALTE.ALTE,23,21.7,-1.35,0.93,18.41,North,14946,14687,5560
10/21/2015,ALTE.ALTE,24,20.71,-0.69,0.65,19.74,North,14009,13857,5890
10/22/2015,ALTE.ALTE,1,21.15,-0.16,0.65,20.05,North,13365,13243,5890
10/22/2015,ALTE.ALTE,2,20.69,-0.1,0.77,20.96,North,12965,12891,5610
10/22/2015,ALTE.ALTE,3,19.93,0.02,0.37,20.96,North,12761,12785,5600
10/22/2015,ALTE.ALTE,4,20.43,-0.14,0.74,21.4,North,12720,12784,5590
10/22/2015,ALTE.ALTE,5,21.69,-0.45,0.34,19.88,North,12994,12964,5540
10/22/2015,ALTE.ALTE,6,22.69,-7.46,0.64,28.93,North,13979,13946,5540
10/22/2015,ALTE.ALTE,7,35.01,0.16,1.3,28.62,North,15849,15731,5930
10/22/2015,ALTE.ALTE,8,30.9,0.06,0.9,29.64,North,16849,16898,5930
10/22/2015,ALTE.ALTE,9,30.38,0.09,0.83,26.05,North,16788,16868,6010
10/22/2015,ALTE.ALTE,10,31.8,0.65,0.87,25.47,North,16861,16806,6010
10/22/2015,ALTE.ALTE,11,32.61,1.05,0.87,26.14,North,17009,16720,6010
10/22/2015,ALTE.ALTE,12,31.56,0.42,0.5,27.25,North,17038,16830,5930
10/22/2015,ALTE.ALTE,13,33.2,0.32,0.51,22.73,North,16975,16678,5930
10/22/2015,ALTE.ALTE,14,34.66,-0.43,0.97,23.73,North,16963,16745,5880
10/22/2015,ALTE.ALTE,15,32.39,-0.43,0.14,21.29,North,16845,16655,5820
10/22/2015,ALTE.ALTE,16,30.36,-0.3,0.19,24.32,North,16650,16508,5550
10/22/2015,ALTE.ALTE,17,29.12,-0.83,0.18,14.21,North,16517,16395,5550
10/22/2015,ALTE.ALTE,18,25.91,-4.22,-0.07,19.08,North,16575,16270,5550
10/22/2015,ALTE.ALTE,19,30.94,-8.48,0.8,20.81,North,16988,16766,5550
10/22/2015,ALTE.ALTE,20,25.65,-5.27,0.63,19.64,North,17239,16962,5550
10/22/2015,ALTE.ALTE,21,24.58,-2.01,0.75,17.34,North,16871,16591,5550
10/22/2015,ALTE.ALTE,22,22.5,-1.64,0.62,15.1,North,16024,15747,5550
10/22/2015,ALTE.ALTE,23,17.63,-4.66,0.77,20.64,North,14879,14635,5570
10/22/2015,ALTE.ALTE,24,11.48,-8.26,0.6,17.55,North,13992,13736,5670
10/23/2015,ALTE.ALTE,1,13.69,-4.54,0.44,19.44,North,13299,13209,5670
10/23/2015,ALTE.ALTE,2,12.14,-4.83,0.33,19.06,North,12886,12736,5670
10/23/2015,ALTE.ALTE,3,10.12,-5.77,0.04,19.47,North,12685,12506,5670
10/23/2015,ALTE.ALTE,4,8.51,-7.95,0.03,19.92,North,12635,12542,5670
10/23/2015,ALTE.ALTE,5,10.38,-8.75,0.44,21.43,North,12894,12787,5670
10/23/2015,ALTE.ALTE,6,16.25,-10.42,1.4,26.5,North,13826,13636,5670
10/23/2015,ALTE.ALTE,7,23.27,-6,1.14,24.3,North,15555,15327,5670
10/23/2015,ALTE.ALTE,8,22.72,-4.54,0.79,25.94,North,16678,16484,5860
10/23/2015,ALTE.ALTE,9,23.57,-3.22,0.39,24.1,North,16836,16599,5860
10/23/2015,ALTE.ALTE,10,20.4,-6.94,0.4,22.86,North,16908,16646,5860
10/23/2015,ALTE.ALTE,11,22.18,-5.34,0.26,24.62,North,17031,16792,5860
10/23/2015,ALTE.ALTE,12,22.17,-6,0.28,22.21,North,17028,16771,5860
10/23/2015,ALTE.ALTE,13,21.32,-7.54,0.84,20.97,North,16914,16650,5860
10/23/2015,ALTE.ALTE,14,22.8,-5.78,0.3,21.45,North,16862,16564,5860
10/23/2015,ALTE.ALTE,15,20.52,-8.75,0.59,17.66,North,16718,16409,5670
10/23/2015,ALTE.ALTE,16,27.8,-1.96,0.82,20.28,North,16540,16206,5670
10/23/2015,ALTE.ALTE,17,26.61,-2.5,0.79,18.77,North,16419,16197,5670
10/23/2015,ALTE.ALTE,18,26.25,-1.62,0.89,20.69,North,16379,16176,5670
10/23/2015,ALTE.ALTE,19,30.07,-0.13,0.86,20.72,North,16636,16342,5670
10/23/2015,ALTE.ALTE,20,26.55,-0.33,0.78,18.22,North,16690,16190,5670
10/23/2015,ALTE.ALTE,21,24.05,-1.12,0.8,18.03,North,16299,15756,5670
10/23/2015,ALTE.ALTE,22,22.33,-0.4,0.39,15.67,North,15624,15185,5670
10/23/2015,ALTE.ALTE,23,18.76,-3.24,0.6,15.22,North,14707,14352,5670
10/23/2015,ALTE.ALTE,24,14.23,-6.09,0.86,11.74,North,13822,13460,6090
10/24/2015,ALTE.ALTE,1,15.43,-2.04,0.22,14.44,North,12971,12686,6090
10/24/2015,ALTE.ALTE,2,13.04,-2.25,0.31,17.39,North,12487,12243,6090
10/24/2015,ALTE.ALTE,3,11.54,-2.52,0.29,16.08,North,12246,12055,6090
10/24/2015,ALTE.ALTE,4,10.7,-3,0.19,19.02,North,12146,11880,6090
10/24/2015,ALTE.ALTE,5,10.83,-4.25,0.22,21.85,North,12216,11950,6090
10/24/2015,ALTE.ALTE,6,15.85,-4.21,0.31,22.8,North,12578,12289,6090
10/24/2015,ALTE.ALTE,7,20.58,-1.65,0.34,21.06,North,13283,12943,6090
10/24/2015,ALTE.ALTE,8,23.69,1.04,0.37,22.4,North,14142,13771,6090
10/24/2015,ALTE.ALTE,9,24.49,0.43,0.63,19.77,North,14773,14359,6090
10/24/2015,ALTE.ALTE,10,25.76,0.63,0.58,21.97,North,15052,14771,6090
10/24/2015,ALTE.ALTE,11,26.42,0.48,0.93,23.28,North,15197,14874,6090
10/24/2015,ALTE.ALTE,12,24.77,0.29,0.49,22.67,North,15142,14858,6090
10/24/2015,ALTE.ALTE,13,24.31,0.18,0.9,22.89,North,14947,14630,6090
10/24/2015,ALTE.ALTE,14,24.25,0.12,0.89,25.95,North,14683,14319,6090
10/24/2015,ALTE.ALTE,15,23.62,0.02,0.5,21.77,North,14464,14087,6090
10/24/2015,ALTE.ALTE,16,24.08,0.04,0.57,21.8,North,14319,13933,6090
10/24/2015,ALTE.ALTE,17,24.42,0.03,0.61,53.34,North,14327,13934,6090
10/24/2015,ALTE.ALTE,18,26.82,0.09,0.77,27.18,North,14549,14058,6090
10/24/2015,ALTE.ALTE,19,32.64,-0.03,0.7,34.04,North,15084,14667,6090
10/24/2015,ALTE.ALTE,20,28.91,-0.09,0.55,24.06,North,15324,14935,6090
10/24/2015,ALTE.ALTE,21,25.53,-0.02,0.85,23.2,North,15025,14565,6090
10/24/2015,ALTE.ALTE,22,23.95,-0.03,0.27,22.18,North,14523,14123,6090
10/24/2015,ALTE.ALTE,23,21.62,-0.07,0.13,21.22,North,13845,13406,6090
10/24/2015,ALTE.ALTE,24,21.08,-0.15,0.06,21.42,North,13168,12807,6130
10/25/2015,ALTE.ALTE,1,18.77,-1.78,0.6,20.45,North,12477,12317,6130
10/25/2015,ALTE.ALTE,2,17.89,-1.6,0.31,20.43,North,12137,12037,6130
10/25/2015,ALTE.ALTE,3,17.73,-1.23,0.33,19.61,North,11977,11935,6130
10/25/2015,ALTE.ALTE,4,18.04,-1.02,0.33,19.03,North,11883,11816,6130
10/25/2015,ALTE.ALTE,5,19.01,-1.27,0.35,20.33,North,11918,11826,6130
10/25/2015,ALTE.ALTE,6,21.27,-0.07,0.43,21.05,North,12188,12175,6130
10/25/2015,ALTE.ALTE,7,21.29,-1.21,0.46,22.23,North,12783,12744,6130
10/25/2015,ALTE.ALTE,8,22.48,-1.1,0.67,22.95,North,13364,13401,6130
10/25/2015,ALTE.ALTE,9,23.38,-1.82,0.69,24.6,North,13701,13818,6130
10/25/2015,ALTE.ALTE,10,24.27,-1.34,0.25,24.9,North,14002,14122,6130
10/25/2015,ALTE.ALTE,11,24.42,-1.95,0.65,26.98,North,14239,14233,6130
10/25/2015,ALTE.ALTE,12,24.67,-1.06,0.44,45.89,North,14351,14345,6130
10/25/2015,ALTE.ALTE,13,23.65,-1.59,0.35,24.7,North,14353,14375,6130
10/25/2015,ALTE.ALTE,14,23.05,-1.66,0.43,22.88,North,14282,14233,6130
10/25/2015,ALTE.ALTE,15,22.57,-1.92,0.42,23.42,North,14182,14120,6130
10/25/2015,ALTE.ALTE,16,22.96,-1.74,0.33,24.97,North,14169,14106,6130
10/25/2015,ALTE.ALTE,17,23.41,-2.85,0.66,24.8,North,14290,14296,6130
10/25/2015,ALTE.ALTE,18,25.84,-3.3,0.95,24.7,North,14688,14682,6130
10/25/2015,ALTE.ALTE,19,35.23,-3.37,0.93,55.3,North,15370,15488,6130
10/25/2015,ALTE.ALTE,20,30.43,-1.7,1.08,51.89,North,15681,15718,6130
10/25/2015,ALTE.ALTE,21,24.27,-2.35,0.66,23.51,North,15257,15244,6130
10/25/2015,ALTE.ALTE,22,21.88,-1.98,0.39,21.6,North,14562,14589,6130
10/25/2015,ALTE.ALTE,23,20.75,-0.87,0.83,21.55,North,13658,13677,6130
10/25/2015,ALTE.ALTE,24,18.3,-2.11,0.85,23.07,North,12954,12934,6210
10/26/2015,ALTE.ALTE,1,18.62,-1.19,0.54,16.24,North,12536,12494,6210
10/26/2015,ALTE.ALTE,2,18.42,-1.11,0.53,16.28,North,12293,12242,6210
10/26/2015,ALTE.ALTE,3,17.73,-1.71,0.53,19.69,North,12205,12153,6210
10/26/2015,ALTE.ALTE,4,18.37,-1.57,0.87,21.16,North,12261,12218,6210
10/26/2015,ALTE.ALTE,5,19.2,-3.59,0.96,23.35,North,12620,12599,6210
10/26/2015,ALTE.ALTE,6,25.13,-5.29,1.21,22.49,North,13680,13639,6240
10/26/2015,ALTE.ALTE,7,29.66,-5.2,0.5,55.85,North,15598,15601,6390
10/26/2015,ALTE.ALTE,8,27.45,-5.88,0.7,28.73,North,16764,16858,7130
10/26/2015,ALTE.ALTE,9,29.28,-2.55,0.74,26.24,North,16798,16861,7130
10/26/2015,ALTE.ALTE,10,32.52,-0.58,0.77,26.51,North,16841,16872,7130
10/26/2015,ALTE.ALTE,11,34.14,-0.18,0.97,27.05,North,16960,17016,7130
10/26/2015,ALTE.ALTE,12,33.66,-0.17,0.94,26.22,North,17004,16957,7130
10/26/2015,ALTE.ALTE,13,32.87,-0.14,1.02,26.41,North,16949,16840,7130
10/26/2015,ALTE.ALTE,14,32.44,-0.23,1.02,26.87,North,16936,16821,7130
10/26/2015,ALTE.ALTE,15,26.06,-5.93,0.75,26.45,North,16801,16612,7130
10/26/2015,ALTE.ALTE,16,25.55,-4.89,0.87,26.83,North,16663,16457,7130
10/26/2015,ALTE.ALTE,17,25.99,-3.15,0.49,25.5,North,16615,16508,7130
10/26/2015,ALTE.ALTE,18,30.37,0.05,0.92,25.83,North,16770,16678,7130
10/26/2015,ALTE.ALTE,19,42.52,-0.33,1.22,27.84,North,17277,17224,7130
10/26/2015,ALTE.ALTE,20,32.47,-0.35,0.95,24.38,North,17308,17174,7130
10/26/2015,ALTE.ALTE,21,26.92,-2.39,0.82,24.62,North,16798,16702,7130
10/26/2015,ALTE.ALTE,22,23.06,-1.69,0.69,18.47,North,15960,15764,7130
10/26/2015,ALTE.ALTE,23,22.44,0.68,0.42,24.38,North,14827,14853,7130
10/26/2015,ALTE.ALTE,24,18.91,-0.67,0.26,23.62,North,13906,13909,6860
10/27/2015,ALTE.ALTE,1,16.61,-1.11,0.33,19.31,North,13262,13295,6860
10/27/2015,ALTE.ALTE,2,15.42,-2.19,0.46,20.54,North,12882,12920,6860
10/27/2015,ALTE.ALTE,3,14.77,-2.17,0.35,18.77,North,12686,12655,6860
10/27/2015,ALTE.ALTE,4,13.63,-3.47,0.44,21.83,North,12651,12563,6860
10/27/2015,ALTE.ALTE,5,16.79,-4.76,0.55,22.81,North,12932,12790,6860
10/27/2015,ALTE.ALTE,6,22.71,-5.25,0.71,22.72,North,13939,13786,6860
10/27/2015,ALTE.ALTE,7,28.72,-5.82,0.9,26.16,North,15809,15614,7030
10/27/2015,ALTE.ALTE,8,27.7,-2.79,1.27,23.44,North,16963,16810,7110
10/27/2015,ALTE.ALTE,9,26.32,-2.32,1.13,21.61,North,16970,16798,7130
10/27/2015,ALTE.ALTE,10,27.83,-1.6,1.15,19.78,North,16953,16798,7130
10/27/2015,ALTE.ALTE,11,29.24,-0.48,1.12,22.86,North,17058,16790,7130
10/27/2015,ALTE.ALTE,12,29.5,-1.37,1.17,22.16,North,17123,16734,7130
10/27/2015,ALTE.ALTE,13,28.22,-1.49,1.12,22.55,North,17106,16692,7130
10/27/2015,ALTE.ALTE,14,28.4,-1.17,1.12,21.52,North,17090,16700,7110
10/27/2015,ALTE.ALTE,15,27.43,-1.14,0.95,20.58,North,16994,16466,7090
10/27/2015,ALTE.ALTE,16,27.02,-1.02,0.77,19.32,North,16880,16320,7090
10/27/2015,ALTE.ALTE,17,25.81,-2.05,0.78,18.91,North,16834,16414,7070
10/27/2015,ALTE.ALTE,18,26.75,-2.17,0.96,49.08,North,16929,16699,6970
10/27/2015,ALTE.ALTE,19,36.49,-2.11,1.39,24.12,North,17389,17194,6970
10/27/2015,ALTE.ALTE,20,29.85,-0.72,1.11,22.15,North,17441,17090,6970
10/27/2015,ALTE.ALTE,21,26.96,-0.66,0.78,21.89,North,16953,16641,6930
10/27/2015,ALTE.ALTE,22,23.95,-0.28,0.71,21.68,North,16087,15856,6780
10/27/2015,ALTE.ALTE,23,22.25,-0.21,0.79,21.61,North,14912,14752,6710
10/27/2015,ALTE.ALTE,24,20.89,-0.27,0.77,21.75,North,13951,13944,6780
10/28/2015,ALTE.ALTE,1,19.16,-0.15,0.63,20.53,North,13247,13333,6780
